run_id,scenario_seed,strategy,defender_count,attacker_count,attacker_bucket,kills,breaches,success,completion_time_s,kill_ratio
264,4250659085,nearest,3,5,5-10,5,0,1,62.00,1.0000
264,4250659085,earliest_deadline,3,5,5-10,4,1,0,75.25,0.8000
265,2495638590,optimized,5,12,11-15,3,1,0,29.75,0.2500
265,2495638590,nearest,5,12,11-15,3,1,0,29.75,0.2500
265,2495638590,earliest_deadline,5,12,11-15,1,1,0,29.75,0.0833
266,1920014241,optimized,5,18,16-20,1,1,0,25.75,0.0556
266,1920014241,nearest,5,18,16-20,1,1,0,25.75,0.0556
266,1920014241,earliest_deadline,5,18,16-20,0,1,0,25.75,0.0000
267,1489794465,optimized,3,18,16-20,0,1,0,24.50,0.0000
267,1489794465,nearest,3,18,16-20,0,1,0,24.50,0.0000
267,1489794465,earliest_deadline,3,18,16-20,0,1,0,24.50,0.0000
268,2630460964,optimized,4,12,11-15,5,1,0,34.00,0.4167
268,2630460964,nearest,4,12,11-15,5,1,0,34.00,0.4167
268,2630460964,earliest_deadline,4,12,11-15,3,1,0,34.00,0.2500
269,2537962709,optimized,4,17,16-20,3,1,0,28.75,0.1765
269,2537962709,nearest,4,17,16-20,3,1,0,28.75,0.1765
269,2537962709,earliest_deadline,4,17,16-20,1,1,0,28.75,0.0588
270,1265954640,optimized,2,19,16-20,0,1,0,27.50,0.0000
270,1265954640,nearest,2,19,16-20,0,1,0,27.50,0.0000
270,1265954640,earliest_deadline,2,19,16-20,0,1,0,27.50,0.0000
271,97941879,optimized,4,16,16-20,3,1,0,28.75,0.1875
271,97941879,nearest,4,16,16-20,3,1,0,28.75,0.1875
271,97941879,earliest_deadline,4,16,16-20,1,1,0,28.75,0.0625
272,650680272,optimized,4,7,5-10,3,1,0,30.75,0.4286
272,650680272,nearest,4,7,5-10,3,1,0,30.75,0.4286
272,650680272,earliest_deadline,4,7,5-10,1,1,0,30.75,0.1429
273,4116980471,optimized,3,7,5-10,3,1,0,34.25,0.4286
273,4116980471,nearest,3,7,5-10,3,1,0,34.25,0.4286
273,4116980471,earliest_deadline,3,7,5-10,2,1,0,34.25,0.2857
274,1795961675,optimized,2,19,16-20,0,1,0,24.75,0.0000
274,1795961675,nearest,2,19,16-20,0,1,0,24.75,0.0000
274,1795961675,earliest_deadline,2,19,16-20,0,1,0,24.75,0.0000
275,2071477487,optimized,2,6,5-10,1,1,0,26.00,0.1667
275,2071477487,nearest,2,6,5-10,1,1,0,26.00,0.1667
275,2071477487,earliest_deadline,2,6,5-10,0,1,0,26.00,0.0000
276,2006211661,optimized,2,11,11-15,2,1,0,29.75,0.1818
276,2006211661,nearest,2,11,11-15,2,1,0,29.75,0.1818
276,2006211661,earliest_deadline,2,11,11-15,0,1,0,29.75,0.0000
277,3361822201,optimized,5,10,5-10,0,1,0,26.75,0.0000
277,3361822201,nearest,5,10,5-10,0,1,0,26.75,0.0000
277,3361822201,earliest_deadline,5,10,5-10,0,1,0,26.75,0.0000
278,278986327,optimized,5,18,16-20,5,1,0,32.50,0.2778
278,278986327,nearest,5,18,16-20,5,1,0,32.50,0.2778
278,278986327,earliest_deadline,5,18,16-20,4,1,0,34.00,0.2222
279,355322643,optimized,4,5,5-10,1,1,0,33.25,0.2000
279,355322643,nearest,4,5,5-10,1,1,0,33.25,0.2000
279,355322643,earliest_deadline,4,5,5-10,0,1,0,33.25,0.0000
280,1184754899,optimized,3,16,16-20,5,1,0,36.50,0.3125
280,1184754899,nearest,3,16,16-20,6,1,0,36.50,0.3750
280,1184754899,earliest_deadline,3,16,16-20,3,1,0,35.25,0.1875
281,2090181614,optimized,5,14,11-15,6,1,0,36.25,0.4286
281,2090181614,nearest,5,14,11-15,5,1,0,36.25,0.3571
281,2090181614,earliest_deadline,5,14,11-15,5,1,0,38.75,0.3571
282,2882455802,optimized,3,11,11-15,2,1,0,26.25,0.1818
282,2882455802,nearest,3,11,11-15,2,1,0,26.25,0.1818
282,2882455802,earliest_deadline,3,11,11-15,1,1,0,26.25,0.0909
283,2107570491,optimized,4,17,16-20,4,1,0,33.75,0.2353
283,2107570491,nearest,4,17,16-20,4,1,0,33.75,0.2353
283,2107570491,earliest_deadline,4,17,16-20,2,1,0,33.75,0.1176
284,1894802463,optimized,5,11,11-15,1,1,0,28.25,0.0909
284,1894802463,nearest,5,11,11-15,1,1,0,28.25,0.0909
284,1894802463,earliest_deadline,5,11,11-15,0,1,0,28.25,0.0000
285,4027933952,optimized,3,11,11-15,0,1,0,26.25,0.0000
285,4027933952,nearest,3,11,11-15,0,1,0,26.25,0.0000
285,4027933952,earliest_deadline,3,11,11-15,0,1,0,26.25,0.0000
286,691571098,optimized,4,8,5-10,1,1,0,29.25,0.1250
286,691571098,nearest,4,8,5-10,1,1,0,29.25,0.1250
286,691571098,earliest_deadline,4,8,5-10,1,1,0,29.25,0.1250
287,2455553286,optimized,2,11,11-15,3,1,0,35.00,0.2727
287,2455553286,nearest,2,11,11-15,3,1,0,35.00,0.2727
287,2455553286,earliest_deadline,2,11,11-15,2,1,0,36.00,0.1818
288,2328923119,optimized,3,15,11-15,0,1,0,28.75,0.0000
288,2328923119,nearest,3,15,11-15,0,1,0,28.75,0.0000
288,2328923119,earliest_deadline,3,15,11-15,0,1,0,28.75,0.0000
289,2033621491,optimized,2,10,5-10,0,1,0,25.25,0.0000
289,2033621491,nearest,2,10,5-10,0,1,0,25.25,0.0000
289,2033621491,earliest_deadline,2,10,5-10,0,1,0,25.25,0.0000
290,3468604601,optimized,3,18,16-20,2,1,0,28.50,0.1111
290,3468604601,nearest,3,18,16-20,2,1,0,28.50,0.1111
290,3468604601,earliest_deadline,3,18,16-20,0,1,0,28.50,0.0000
291,1146651740,optimized,2,8,5-10,2,1,0,37.50,0.2500
291,1146651740,nearest,2,8,5-10,2,1,0,37.50,0.2500
291,1146651740,earliest_deadline,2,8,5-10,2,1,0,40.25,0.2500
292,4096423252,optimized,4,14,11-15,3,1,0,30.75,0.2143
292,4096423252,nearest,4,14,11-15,3,1,0,30.75,0.2143
292,4096423252,earliest_deadline,4,14,11-15,2,1,0,30.75,0.1429
293,1424077998,optimized,3,5,5-10,3,1,0,44.00,0.6000
293,1424077998,nearest,3,5,5-10,3,1,0,44.00,0.6000
293,1424077998,earliest_deadline,3,5,5-10,2,1,0,54.00,0.4000
294,2340776422,optimized,4,9,5-10,1,1,0,29.50,0.1111
294,2340776422,nearest,4,9,5-10,1,1,0,29.50,0.1111
294,2340776422,earliest_deadline,4,9,5-10,1,1,0,29.50,0.1111
295,2236270939,optimized,4,10,5-10,2,1,0,32.00,0.2000
295,2236270939,nearest,4,10,5-10,2,1,0,32.00,0.2000
295,2236270939,earliest_deadline,4,10,5-10,1,1,0,32.00,0.1000
296,3649768269,optimized,5,5,5-10,0,1,0,29.25,0.0000
296,3649768269,nearest,5,5,5-10,0,1,0,29.25,0.0000
296,3649768269,earliest_deadline,5,5,5-10,0,1,0,29.25,0.0000
297,1885110366,optimized,5,14,11-15,1,1,0,25.75,0.0714
297,1885110366,nearest,5,14,11-15,0,1,0,25.75,0.0000
297,1885110366,earliest_deadline,5,14,11-15,0,1,0,25.75,0.0000
298,1222171422,optimized,4,13,11-15,3,1,0,30.00,0.2308
298,1222171422,nearest,4,13,11-15,3,1,0,30.00,0.2308
298,1222171422,earliest_deadline,4,13,11-15,3,1,0,34.75,0.2308
299,92823175,optimized,2,19,16-20,0,1,0,23.50,0.0000
299,92823175,nearest,2,19,16-20,0,1,0,23.50,0.0000
299,92823175,earliest_deadline,2,19,16-20,0,1,0,23.50,0.0000
300,1561986205,optimized,2,11,11-15,2,1,0,28.50,0.1818
300,1561986205,nearest,2,11,11-15,2,1,0,28.50,0.1818
300,1561986205,earliest_deadline,2,11,11-15,1,1,0,28.50,0.0909
301,3548896790,optimized,3,13,11-15,1,1,0,27.00,0.0769
301,3548896790,nearest,3,13,11-15,1,1,0,27.00,0.0769
301,3548896790,earliest_deadline,3,13,11-15,0,1,0,27.00,0.0000
302,42589738,optimized,2,16,16-20,2,1,0,32.25,0.1250
302,42589738,nearest,2,16,16-20,2,1,0,32.25,0.1250
302,42589738,earliest_deadline,2,16,16-20,1,1,0,34.50,0.0625
303,3848981206,optimized,2,13,11-15,2,1,0,33.75,0.1538
303,3848981206,nearest,2,13,11-15,2,1,0,33.75,0.1538
303,3848981206,earliest_deadline,2,13,11-15,2,1,0,38.25,0.1538
304,2331424604,optimized,3,5,5-10,2,1,0,40.75,0.4000
304,2331424604,nearest,3,5,5-10,2,1,0,40.75,0.4000
304,2331424604,earliest_deadline,3,5,5-10,2,1,0,40.75,0.4000
305,602365249,optimized,4,14,11-15,3,1,0,33.25,0.2143
305,602365249,nearest,4,14,11-15,3,1,0,33.25,0.2143
305,602365249,earliest_deadline,4,14,11-15,1,1,0,32.75,0.0714
306,1297850335,optimized,5,17,16-20,5,1,0,36.25,0.2941
306,1297850335,nearest,5,17,16-20,5,1,0,36.25,0.2941
306,1297850335,earliest_deadline,5,17,16-20,3,1,0,36.25,0.1765
307,2379567116,optimized,4,17,16-20,4,2,0,30.50,0.2353
307,2379567116,nearest,4,17,16-20,4,2,0,30.50,0.2353
307,2379567116,earliest_deadline,4,17,16-20,1,2,0,30.50,0.0588
308,1355887540,optimized,3,20,16-20,2,1,0,30.50,0.1000
308,1355887540,nearest,3,20,16-20,2,1,0,30.50,0.1000
308,1355887540,earliest_deadline,3,20,16-20,3,1,0,32.25,0.1500
309,466329256,optimized,4,19,16-20,3,1,0,29.50,0.1579
309,466329256,nearest,4,19,16-20,3,1,0,29.50,0.1579
309,466329256,earliest_deadline,4,19,16-20,0,1,0,29.50,0.0000
310,2860400474,optimized,2,18,16-20,2,1,0,28.25,0.1111
310,2860400474,nearest,2,18,16-20,2,1,0,28.25,0.1111
310,2860400474,earliest_deadline,2,18,16-20,0,1,0,28.25,0.0000
311,2887249213,optimized,2,19,16-20,1,1,0,24.75,0.0526
311,2887249213,nearest,2,19,16-20,1,1,0,24.75,0.0526
311,2887249213,earliest_deadline,2,19,16-20,0,1,0,24.75,0.0000
312,510561024,optimized,3,8,5-10,1,1,0,25.75,0.1250
312,510561024,nearest,3,8,5-10,1,1,0,25.75,0.1250
312,510561024,earliest_deadline,3,8,5-10,0,1,0,25.75,0.0000
313,1207889903,optimized,2,20,16-20,2,1,0,27.75,0.1000
313,1207889903,nearest,2,20,16-20,2,1,0,27.75,0.1000
313,1207889903,earliest_deadline,2,20,16-20,0,1,0,27.75,0.0000
314,1047427637,optimized,5,17,16-20,3,1,0,28.75,0.1765
314,1047427637,nearest,5,17,16-20,3,1,0,28.75,0.1765
314,1047427637,earliest_deadline,5,17,16-20,1,1,0,28.75,0.0588
315,2832198649,optimized,2,7,5-10,2,1,0,34.75,0.2857
315,2832198649,nearest,2,7,5-10,2,1,0,34.75,0.2857
315,2832198649,earliest_deadline,2,7,5-10,1,1,0,34.75,0.1429
316,3136595661,optimized,4,9,5-10,1,1,0,25.50,0.1111
316,3136595661,nearest,4,9,5-10,1,1,0,25.50,0.1111
316,3136595661,earliest_deadline,4,9,5-10,0,1,0,25.50,0.0000
317,3122418091,optimized,4,9,5-10,0,1,0,24.25,0.0000
317,3122418091,nearest,4,9,5-10,0,1,0,24.25,0.0000
317,3122418091,earliest_deadline,4,9,5-10,0,1,0,24.25,0.0000
318,4031948836,optimized,5,17,16-20,1,1,0,27.25,0.0588
318,4031948836,nearest,5,17,16-20,1,1,0,27.25,0.0588
318,4031948836,earliest_deadline,5,17,16-20,1,1,0,27.25,0.0588
319,3301315838,optimized,2,19,16-20,0,1,0,25.25,0.0000
319,3301315838,nearest,2,19,16-20,0,1,0,25.25,0.0000
319,3301315838,earliest_deadline,2,19,16-20,0,1,0,25.25,0.0000
320,1377307717,optimized,5,11,11-15,1,1,0,28.25,0.0909
320,1377307717,nearest,5,11,11-15,1,1,0,28.25,0.0909
320,1377307717,earliest_deadline,5,11,11-15,0,1,0,28.25,0.0000
321,462743838,optimized,3,12,11-15,3,1,0,29.25,0.2500
321,462743838,nearest,3,12,11-15,3,1,0,29.25,0.2500
321,462743838,earliest_deadline,3,12,11-15,2,1,0,32.75,0.1667
322,2639870845,optimized,5,14,11-15,3,1,0,29.00,0.2143
322,2639870845,nearest,5,14,11-15,3,1,0,29.00,0.2143
322,2639870845,earliest_deadline,5,14,11-15,1,1,0,29.00,0.0714
323,3934240916,optimized,5,11,11-15,0,1,0,24.00,0.0000
323,3934240916,nearest,5,11,11-15,0,1,0,24.00,0.0000
323,3934240916,earliest_deadline,5,11,11-15,0,1,0,24.00,0.0000
324,4188260204,optimized,4,10,5-10,2,2,0,27.25,0.2000
324,4188260204,nearest,4,10,5-10,2,2,0,27.25,0.2000
324,4188260204,earliest_deadline,4,10,5-10,0,2,0,27.25,0.0000
325,988761560,optimized,4,19,16-20,4,1,0,29.50,0.2105
325,988761560,nearest,4,19,16-20,4,1,0,29.50,0.2105
325,988761560,earliest_deadline,4,19,16-20,0,1,0,29.50,0.0000
326,1015568379,optimized,5,7,5-10,0,1,0,25.50,0.0000
326,1015568379,nearest,5,7,5-10,0,1,0,25.50,0.0000
326,1015568379,earliest_deadline,5,7,5-10,0,1,0,25.50,0.0000
327,160685704,optimized,4,9,5-10,5,1,0,43.00,0.5556
327,160685704,nearest,4,9,5-10,5,1,0,43.00,0.5556
327,160685704,earliest_deadline,4,9,5-10,2,1,0,39.25,0.2222
328,606716304,optimized,2,14,11-15,2,1,0,27.00,0.1429
328,606716304,nearest,2,14,11-15,2,1,0,27.00,0.1429
328,606716304,earliest_deadline,2,14,11-15,0,1,0,27.00,0.0000
329,2383073209,optimized,3,20,16-20,2,1,0,28.00,0.1000
329,2383073209,nearest,3,20,16-20,2,1,0,28.00,0.1000
329,2383073209,earliest_deadline,3,20,16-20,0,1,0,28.00,0.0000
330,2348502224,optimized,3,18,16-20,3,1,0,28.75,0.1667
330,2348502224,nearest,3,18,16-20,3,1,0,28.75,0.1667
330,2348502224,earliest_deadline,3,18,16-20,0,1,0,28.75,0.0000
331,1593099077,optimized,5,20,16-20,0,1,0,24.25,0.0000
331,1593099077,nearest,5,20,16-20,0,1,0,24.25,0.0000
331,1593099077,earliest_deadline,5,20,16-20,0,1,0,24.25,0.0000
332,1331248474,optimized,3,7,5-10,2,1,0,30.00,0.2857
332,1331248474,nearest,3,7,5-10,2,1,0,30.00,0.2857
332,1331248474,earliest_deadline,3,7,5-10,0,1,0,30.00,0.0000
333,3563919808,optimized,4,16,16-20,3,1,0,29.75,0.1875
333,3563919808,nearest,4,16,16-20,3,1,0,29.75,0.1875
333,3563919808,earliest_deadline,4,16,16-20,0,1,0,29.75,0.0000
334,1975830692,optimized,5,7,5-10,5,1,0,36.50,0.7143
334,1975830692,nearest,5,7,5-10,5,1,0,36.50,0.7143
334,1975830692,earliest_deadline,5,7,5-10,1,1,0,32.75,0.1429
335,3471413638,optimized,5,20,16-20,0,1,0,25.25,0.0000
335,3471413638,nearest,5,20,16-20,0,1,0,25.25,0.0000
335,3471413638,earliest_deadline,5,20,16-20,0,1,0,25.25,0.0000
336,4136963476,optimized,5,19,16-20,4,1,0,28.00,0.2105
336,4136963476,nearest,5,19,16-20,3,1,0,28.00,0.1579
336,4136963476,earliest_deadline,5,19,16-20,2,1,0,28.00,0.1053
337,1362101171,optimized,5,8,5-10,1,1,0,28.25,0.1250
337,1362101171,nearest,5,8,5-10,1,1,0,28.25,0.1250
337,1362101171,earliest_deadline,5,8,5-10,0,1,0,28.25,0.0000
338,870754425,optimized,5,14,11-15,0,1,0,25.25,0.0000
338,870754425,nearest,5,14,11-15,0,1,0,25.25,0.0000
338,870754425,earliest_deadline,5,14,11-15,0,1,0,25.25,0.0000
339,4092671737,optimized,2,13,11-15,2,1,0,26.25,0.1538
339,4092671737,nearest,2,13,11-15,1,1,0,26.25,0.0769
339,4092671737,earliest_deadline,2,13,11-15,0,1,0,26.25,0.0000
340,2726578762,optimized,2,8,5-10,1,1,0,31.50,0.1250
340,2726578762,nearest,2,8,5-10,1,1,0,31.50,0.1250
340,2726578762,earliest_deadline,2,8,5-10,1,1,0,33.50,0.1250
341,1249482599,optimized,4,18,16-20,4,1,0,30.25,0.2222
341,1249482599,nearest,4,18,16-20,4,1,0,30.25,0.2222
341,1249482599,earliest_deadline,4,18,16-20,0,1,0,30.25,0.0000
342,2670868316,optimized,5,16,16-20,3,1,0,31.25,0.1875
342,2670868316,nearest,5,16,16-20,3,1,0,31.25,0.1875
342,2670868316,earliest_deadline,5,16,16-20,3,1,0,31.50,0.1875
343,2212153524,optimized,3,14,11-15,0,1,0,25.00,0.0000
343,2212153524,nearest,3,14,11-15,0,1,0,25.00,0.0000
343,2212153524,earliest_deadline,3,14,11-15,0,1,0,25.00,0.0000
344,3889231138,optimized,5,16,16-20,4,1,0,30.50,0.2500
344,3889231138,nearest,5,16,16-20,4,1,0,30.50,0.2500
344,3889231138,earliest_deadline,5,16,16-20,3,1,0,31.50,0.1875
345,1099361691,optimized,2,13,11-15,1,1,0,29.75,0.0769
345,1099361691,nearest,2,13,11-15,1,1,0,29.75,0.0769
345,1099361691,earliest_deadline,2,13,11-15,0,1,0,29.75,0.0000
346,4257956706,optimized,5,7,5-10,3,1,0,33.25,0.4286
346,4257956706,nearest,5,7,5-10,3,1,0,33.25,0.4286
346,4257956706,earliest_deadline,5,7,5-10,1,1,0,35.00,0.1429
347,4020276519,optimized,4,12,11-15,2,1,0,29.75,0.1667
347,4020276519,nearest,4,12,11-15,2,1,0,29.75,0.1667
347,4020276519,earliest_deadline,4,12,11-15,0,1,0,29.75,0.0000
348,776109164,optimized,2,5,5-10,0,1,0,24.50,0.0000
348,776109164,nearest,2,5,5-10,0,1,0,24.50,0.0000
348,776109164,earliest_deadline,2,5,5-10,0,1,0,24.50,0.0000
349,706985192,optimized,5,13,11-15,6,1,0,41.50,0.4615
349,706985192,nearest,5,13,11-15,6,1,0,41.50,0.4615
349,706985192,earliest_deadline,5,13,11-15,5,1,0,47.75,0.3846
350,2289891159,optimized,4,10,5-10,1,1,0,26.00,0.1000
350,2289891159,nearest,4,10,5-10,0,1,0,26.00,0.0000
350,2289891159,earliest_deadline,4,10,5-10,0,1,0,26.00,0.0000
351,192889640,optimized,4,5,5-10,0,1,0,27.75,0.0000
351,192889640,nearest,4,5,5-10,0,1,0,27.75,0.0000
351,192889640,earliest_deadline,4,5,5-10,0,1,0,27.75,0.0000
352,1283327464,optimized,5,5,5-10,3,1,0,36.00,0.6000
352,1283327464,nearest,5,5,5-10,3,1,0,36.00,0.6000
352,1283327464,earliest_deadline,5,5,5-10,3,1,0,47.50,0.6000
353,1868727642,optimized,3,14,11-15,1,1,0,24.75,0.0714
353,1868727642,nearest,3,14,11-15,1,1,0,24.75,0.0714
353,1868727642,earliest_deadline,3,14,11-15,0,1,0,24.75,0.0000
354,4163426661,optimized,3,9,5-10,0,1,0,23.25,0.0000
354,4163426661,nearest,3,9,5-10,0,1,0,23.25,0.0000
354,4163426661,earliest_deadline,3,9,5-10,0,1,0,23.25,0.0000
355,4262220591,optimized,4,12,11-15,0,1,0,24.50,0.0000
355,4262220591,nearest,4,12,11-15,0,1,0,24.50,0.0000
355,4262220591,earliest_deadline,4,12,11-15,0,1,0,24.50,0.0000
356,650859099,optimized,5,5,5-10,4,1,0,50.00,0.8000
356,650859099,nearest,5,5,5-10,4,1,0,50.00,0.8000
356,650859099,earliest_deadline,5,5,5-10,3,1,0,43.75,0.6000
357,3829724696,optimized,3,13,11-15,1,1,0,25.00,0.0769
357,3829724696,nearest,3,13,11-15,1,1,0,25.00,0.0769
357,3829724696,earliest_deadline,3,13,11-15,0,1,0,25.00,0.0000
358,390536328,optimized,4,8,5-10,2,1,0,34.50,0.2500
358,390536328,nearest,4,8,5-10,2,1,0,34.50,0.2500
358,390536328,earliest_deadline,4,8,5-10,0,1,0,34.50,0.0000
359,3215246960,optimized,4,5,5-10,1,1,0,27.25,0.2000
359,3215246960,nearest,4,5,5-10,1,1,0,27.25,0.2000
359,3215246960,earliest_deadline,4,5,5-10,0,1,0,27.25,0.0000
360,3632007767,optimized,4,11,11-15,2,1,0,26.75,0.1818
360,3632007767,nearest,4,11,11-15,2,1,0,26.75,0.1818
360,3632007767,earliest_deadline,4,11,11-15,0,1,0,26.75,0.0000
361,3825924614,optimized,5,6,5-10,1,1,0,26.75,0.1667
361,3825924614,nearest,5,6,5-10,1,1,0,26.75,0.1667
361,3825924614,earliest_deadline,5,6,5-10,0,1,0,26.75,0.0000
362,959572765,optimized,2,18,16-20,2,1,0,30.00,0.1111
362,959572765,nearest,2,18,16-20,2,1,0,30.00,0.1111
362,959572765,earliest_deadline,2,18,16-20,0,1,0,30.00,0.0000
363,3837324097,optimized,3,18,16-20,2,1,0,27.25,0.1111
363,3837324097,nearest,3,18,16-20,2,1,0,27.25,0.1111
363,3837324097,earliest_deadline,3,18,16-20,1,1,0,27.25,0.0556
364,498134192,optimized,3,16,16-20,1,1,0,25.50,0.0625
364,498134192,nearest,3,16,16-20,1,1,0,25.50,0.0625
364,498134192,earliest_deadline,3,16,16-20,0,1,0,25.50,0.0000
365,2228479688,optimized,4,17,16-20,0,1,0,23.25,0.0000
365,2228479688,nearest,4,17,16-20,0,1,0,23.25,0.0000
365,2228479688,earliest_deadline,4,17,16-20,0,1,0,23.25,0.0000
366,2016681700,optimized,5,10,5-10,1,2,0,27.00,0.1000
366,2016681700,nearest,5,10,5-10,1,2,0,27.00,0.1000
366,2016681700,earliest_deadline,5,10,5-10,0,2,0,27.00,0.0000
367,1356904944,optimized,4,9,5-10,0,1,0,23.75,0.0000
367,1356904944,nearest,4,9,5-10,0,1,0,23.75,0.0000
367,1356904944,earliest_deadline,4,9,5-10,0,1,0,23.75,0.0000
368,94979668,optimized,5,14,11-15,2,1,0,29.50,0.1429
368,94979668,nearest,5,14,11-15,2,1,0,29.50,0.1429
368,94979668,earliest_deadline,5,14,11-15,0,1,0,29.50,0.0000
369,3315768147,optimized,3,20,16-20,1,1,0,25.75,0.0500
369,3315768147,nearest,3,20,16-20,1,1,0,25.75,0.0500
369,3315768147,earliest_deadline,3,20,16-20,0,1,0,25.75,0.0000
370,1441320811,optimized,4,5,5-10,2,1,0,37.75,0.4000
370,1441320811,nearest,4,5,5-10,2,1,0,37.75,0.4000
370,1441320811,earliest_deadline,4,5,5-10,4,1,0,57.25,0.8000
371,2841813485,optimized,4,18,16-20,3,1,0,26.25,0.1667
371,2841813485,nearest,4,18,16-20,3,1,0,26.25,0.1667
371,2841813485,earliest_deadline,4,18,16-20,0,1,0,26.25,0.0000
372,1761881154,optimized,4,17,16-20,2,1,0,25.25,0.1176
372,1761881154,nearest,4,17,16-20,2,1,0,25.25,0.1176
372,1761881154,earliest_deadline,4,17,16-20,0,1,0,25.25,0.0000
373,1604847724,optimized,3,6,5-10,6,0,1,52.00,1.0000
373,1604847724,nearest,3,6,5-10,6,0,1,52.00,1.0000
373,1604847724,earliest_deadline,3,6,5-10,2,1,0,34.75,0.3333
374,3806611979,optimized,4,5,5-10,4,1,0,43.50,0.8000
374,3806611979,nearest,4,5,5-10,4,1,0,43.50,0.8000
374,3806611979,earliest_deadline,4,5,5-10,4,1,0,43.50,0.8000
375,405731248,optimized,3,17,16-20,0,1,0,29.75,0.0000
375,405731248,nearest,3,17,16-20,0,1,0,29.75,0.0000
375,405731248,earliest_deadline,3,17,16-20,0,1,0,29.75,0.0000
376,3163747461,optimized,5,15,11-15,0,1,0,26.75,0.0000
376,3163747461,nearest,5,15,11-15,0,1,0,26.75,0.0000
376,3163747461,earliest_deadline,5,15,11-15,0,1,0,26.75,0.0000
377,3207436956,optimized,2,17,16-20,0,1,0,25.00,0.0000
377,3207436956,nearest,2,17,16-20,0,1,0,25.00,0.0000
377,3207436956,earliest_deadline,2,17,16-20,0,1,0,25.00,0.0000
378,1632050857,optimized,3,18,16-20,1,1,0,26.25,0.0556
378,1632050857,nearest,3,18,16-20,1,1,0,26.25,0.0556
378,1632050857,earliest_deadline,3,18,16-20,0,1,0,26.25,0.0000
379,1127259331,optimized,5,17,16-20,0,1,0,28.25,0.0000
379,1127259331,nearest,5,17,16-20,0,1,0,28.25,0.0000
379,1127259331,earliest_deadline,5,17,16-20,0,1,0,28.25,0.0000
380,22793700,optimized,5,12,11-15,3,1,0,33.50,0.2500
380,22793700,nearest,5,12,11-15,3,1,0,33.50,0.2500
380,22793700,earliest_deadline,5,12,11-15,2,1,0,33.50,0.1667
381,4023581843,optimized,4,12,11-15,1,1,0,26.00,0.0833
381,4023581843,nearest,4,12,11-15,1,1,0,26.00,0.0833
381,4023581843,earliest_deadline,4,12,11-15,0,1,0,26.00,0.0000
382,4070475638,optimized,2,20,16-20,2,1,0,25.75,0.1000
382,4070475638,nearest,2,20,16-20,2,1,0,25.75,0.1000
382,4070475638,earliest_deadline,2,20,16-20,0,1,0,25.75,0.0000
383,1034960737,optimized,3,17,16-20,1,1,0,27.50,0.0588
383,1034960737,nearest,3,17,16-20,2,1,0,27.50,0.1176
383,1034960737,earliest_deadline,3,17,16-20,0,1,0,27.50,0.0000
384,137056916,optimized,2,15,11-15,2,1,0,27.75,0.1333
384,137056916,nearest,2,15,11-15,2,1,0,27.75,0.1333
384,137056916,earliest_deadline,2,15,11-15,0,1,0,27.75,0.0000
385,527241304,optimized,3,6,5-10,0,1,0,25.50,0.0000
385,527241304,nearest,3,6,5-10,0,1,0,25.50,0.0000
385,527241304,earliest_deadline,3,6,5-10,0,1,0,25.50,0.0000
386,290523885,optimized,3,11,11-15,1,1,0,26.75,0.0909
386,290523885,nearest,3,11,11-15,1,1,0,26.75,0.0909
386,290523885,earliest_deadline,3,11,11-15,0,1,0,26.75,0.0000
387,3569601745,optimized,2,14,11-15,0,1,0,24.50,0.0000
387,3569601745,nearest,2,14,11-15,0,1,0,24.50,0.0000
387,3569601745,earliest_deadline,2,14,11-15,0,1,0,24.50,0.0000
388,3830730524,optimized,2,19,16-20,2,1,0,30.25,0.1053
388,3830730524,nearest,2,19,16-20,2,1,0,30.25,0.1053
388,3830730524,earliest_deadline,2,19,16-20,0,1,0,30.25,0.0000
389,658351125,optimized,5,5,5-10,2,1,0,32.00,0.4000
389,658351125,nearest,5,5,5-10,2,1,0,32.00,0.4000
389,658351125,earliest_deadline,5,5,5-10,2,1,0,32.00,0.4000
390,3207221541,optimized,3,17,16-20,2,1,0,30.75,0.1176
390,3207221541,nearest,3,17,16-20,2,1,0,30.75,0.1176
390,3207221541,earliest_deadline,3,17,16-20,1,1,0,31.25,0.0588
391,769951519,optimized,3,19,16-20,2,1,0,29.75,0.1053
391,769951519,nearest,3,19,16-20,2,1,0,29.75,0.1053
391,769951519,earliest_deadline,3,19,16-20,1,1,0,29.75,0.0526
392,1577150633,optimized,3,12,11-15,1,1,0,30.75,0.0833
392,1577150633,nearest,3,12,11-15,1,1,0,30.75,0.0833
392,1577150633,earliest_deadline,3,12,11-15,1,1,0,30.75,0.0833
393,2574329486,optimized,3,19,16-20,1,1,0,26.50,0.0526
393,2574329486,nearest,3,19,16-20,1,1,0,26.50,0.0526
393,2574329486,earliest_deadline,3,19,16-20,0,1,0,26.50,0.0000
394,3092062017,optimized,2,10,5-10,1,1,0,27.25,0.1000
394,3092062017,nearest,2,10,5-10,1,1,0,27.25,0.1000
394,3092062017,earliest_deadline,2,10,5-10,0,1,0,27.25,0.0000
395,3756215362,optimized,4,9,5-10,0,1,0,26.75,0.0000
395,3756215362,nearest,4,9,5-10,0,1,0,26.75,0.0000
395,3756215362,earliest_deadline,4,9,5-10,0,1,0,26.75,0.0000
396,192349411,optimized,3,19,16-20,2,1,0,27.75,0.1053
396,192349411,nearest,3,19,16-20,2,1,0,27.75,0.1053
